"Movie_Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Captain Marvel","mtlabfall","25 March 2019","This film
ruins MCU continuityfails to inspire a single goosebumpboresexasperatesis far too glibtries too hard to be a feminist PSA (*show*, don't preach plz)has a horribly miscast lead hero who is also poorly writtenmade me groan when Nick Fury's eye injury was revealedshows a ridiculously happy-go-lucky Nick Fury that doesn't mesh with his MCU personality AT ALLis possibly the worst MCU film (Ant Man and the Wasp anyone?)doesn't deserve a 7 on IMDB (especially if Wonder Woman, a far superior film, is only .4 ahead)can and should be criticized without political insinuations (i.e, I want female superhero films, just not crappy ones like this).has mediocre at best fight sceneshas a sidekick character that - given the circumstances - makes an insanely poor decision to ""come along""has a weak character arc, the hero doesn't struggle enough to discover her powers and then has totally OP powers and THEN doesn't fully use them against a certain person (who won't be named, Spoilers)deflated the possibility of having Skrulls as villains for upcoming filmsmade me revise my opinion of Brie Larson as a good actressis regrettably diminishing my interest in the next Avengers movieis regrettably making me wonder if this movie is what we'll look back on and say ""Marvel jumped the shark""","
            1/10
            "
"Captain Marvel","malomar12","8 March 2019","I'm really not sure what the young male audience was expecting for this movie that p**sed them off so much they had to write these nasty reviews, but I thoroughly enjoyed Brie Larson's take as Carol Danvers/Captain Marvel. Maybe they were expecting cleavage?She was given a limited storyline to work with and ran with it. At least this story kept me awake after I fell asleep several times during Black Panther. Samuel L. Jackson was up to the task of playing a younger version of Fury but the CGI of Coulsen left a lot to be desired and I'm guessing many of the Coulsen scenes were left on the cutting room floor.My biggest gripe was the music. I do remember the 90's as kind of a black hole for music in general, but there was some good stuff and NONE of it made into this movie.","
            8/10
            "
"Captain Marvel","EnoVarma","6 March 2019","I was left with the general feeling, that ""Captain Marvel"" is a major disappointment.First of all, there is a good story here somewhere, but it's just not well told, and there's too much of it crammed within about 115 minutes. The movie is fast-paced, but never really works, because the pacing is flat and timing is off. Aesthetically, ""Captain Marvel"" has been processed through the same ""Marvel filter"" as the rest of them. Dull. The filmmakers (indie directors of the great ""Half Nelson"") have given absolutely no attention to the music: the score is completely forgettable as are the 90's songs.As for the themes, the MGTOW people are going to have a field day with ""Captain Marvel's"" less than subtle ""feminist agenda"". I'm putting that in quotations, because it's more accurately described as simply female agenda. Which is absolutely fine and commendable; the problem is the infantile in-your-face way the filmmakers address the theme. The movie is set in the year 1995, and it really feels made for that year's audience. ""Captain Marvel"" lacks a fresh perspective. And, by the way, any fans of ""Buffy, The Vampire Slayer"" will immediately recognise one pivotal scene lifted from a truly powerful scene in the series finale. In any case, Carol Danvers of the comics was always a decidedly feminist character, so this shouldn't cause any waves. What's lacking, is Carol's wide array of problems: her character history in the comics is one of the craziest in the Marvel universe (which is saying something.). Movie's much simpler.The biggest disappointment, however, is the resourceful Brie Larson. She's just off. I don't know what happened, but the brilliant actress from ""Room"" is nowhere to be seen. She was just the wrong choice, I guess. Still, I'm surprised by her lackluster-ness. The cast isn't great, anyways, but at least Samuel L. Jackson and Ben Mendelsohn seem to be having fun.Unlike me, for the most part.","
            4/10
            "
"Captain Marvel","vithiet","18 March 2019","So I was hoping this would be a great movie and I could write a review telling misogynists to shut up because it's fantastic to have a strong female superhero as a lead character. Alas, in that regard Wonder Woman did a lot better as a movie as a whole.The acting is not that great between Brie Larson's poor performance and the prosthetic/GCI on Samuel L. Jackson that makes him look younger but also gives him an expressionless wooden appearance. There are very obvious plot holes (like, wait, how did they know to do that?) and the pacing is very uneven; there are a few parts during which I didn't feel engaged at all.On the plus side it does fairly well as an origin story, and there is that Marvel level of polish in special effects and editing. All in all, it might be a necessary introduction to Captain Marvel for Avengers End Game, but it is probably the weakest MCU movie to date.EDIT: 2 years later and I watched it a second time as part of my MCU chronological order marathon, and it is actually better than I originally felt. A lot of the above points still stand but I was a bit harsh because it didn't meet my expectations at the time. I now change my original 6/10 to a 7/10 as it's a fairly entertaining movie and is truly an essential part of the MCU saga leading to Endgame.","
            7/10
            "
"Captain Marvel","BrokenBeats94","9 March 2019","I feel Captain Marvel had a lot of pressure being an origin movie at the heels of Avengers Endgame, which is less than a month away!However I'm glad to say Captain Marvel is a decent origin story but don't expect anything on the level of Guardians / Thor Ragnarok / Infinity War.The film has a rocky start - a fear of lack of personality and a plot structure that throws you off at first. The film's development definitely got better as the film progressed which definitely stops it falling short.For MCU fans - we got a lot of Nick Fury in this movie which is awesome because it definitely adds a lot of fun to this movie and the de-ageing CGI is impressive.The feminist stance isn't too heavy-handed within the film, though absolutely commendable in a relatable way. On the other hand, I'd probably say Wonder Woman is a better female led superhero movie.I watched this movie in 3D and the 3D visuals in this movie are not particularly good - scenes were too dark on top of the 3D tint (this maybe theater dependent but I do work at a cinema).Plot wise, it's not an essential watch but definitely a solid standalone entry and had a nice lead in to Endgame. I look forward to seeing other directors working with her character!7.5 / light 8 out of 10","
            8/10
            "
"Captain Marvel","verolaruiz","10 March 2019","I have watched every Marvel movie ever and I am glad that they have been including more female characters. I have to say Captain Marvel is the perfect cherry on the delicious cake that Marvel has created. The movie is fun, the story is interesting, the soundtrack is exactly what every one who grew up on the 90s would connect with.","
            10/10
            "
"Captain Marvel","tigrezangelietr","9 March 2019","I truly enjoyed the movie. As a stand alone origin story movie is good. It has very low stakes relative to Avengers Endgame, but I see it as a good thing - not every single movie needs to be heavily tight to every other movie of the MCU.
I like that she had no match since she has been marketed as the most powerful character.","
            9/10
            "
"Captain Marvel","ygor_lacerda","11 March 2019","Ok, I've created very high expectations for this movie specially after Infinity War and since the very first trailer but they were a little bit shaked after checking the first reviews here...Really, 5.8!? What da hell!?!? OMG!Anyway, I went to the very release date to watch it already quite sad, trying to erase all those high expectations I' created... just in case...I'm following up MCU since the very beginning and it was hard for me to believe that on the merge of a new era for the MCU they would screw it (mind my words)...Well, after watching the movie for the first time I've realized that I should never disregard the high expectations I've created! That's not the best MCU, of course not but it's not bad at all, it really doesn't deserve any grade below 7!Those who have reviewed it with low grade should bear in mind that it's a movie that focus in the creation of a character. I wonder if these people have being following the whole MCU from the very beginning... there's no way to create a movie that focus in the creation of a new character without exploring the character like they did in this movie.Brie Larson is brilliant in this role, yes she is awesome, funny, bad ass, beautiful not to mention Samuel and Clark, I consider it one of the best performances for Samuel in the MCU and btw, what a fantastic CGI work for Fury and Coulson, awesome!The script is quite nice, maybe Marvel's just failed in not depicting the Krees role in the previous movies but the M.A.O.S. does it pretty well.There's a lot of action as expected, drama, fun (Goose masters it!lol), all ingredients a good movie needs.Looking forward to what is going to happen in End Game.Do not take in an account what others think, go and watch it for yourself and then decide if it's a good movie or not, for me it is, I've already watched it twice and would watch it again for sure!Enjoy it!","
            10/10
            "
"Captain Marvel","nancy-793-228879","24 November 2019","Maybe there was just too much to take in the first time at the cinema but I definitely enjoyed it much better the second time. Give it another go, it might surprise you!","
            8/10
            "
"Captain Marvel","elinkatla","10 March 2019","I have to admit I did not go into the cinema with high expectations. But boy was I surprised! The movie is one of the best MCU movies out there! The plot is very good and stable the whole way through which I don't see very often with superhero movies, the special effects are done amazingly, and the acting is very good.I really don't get all the hate on Brie and why everyone is saying she's not fit for the role and that she has no personality etc. I highly recommend that you don't read the bad reviews because they are wrong, and I'm very sure a lot of the hate comments are written by anti feminist men who are not happy there's a female leading superhero movie! The humor in the movie is also great, which always helps and Goose completely steals the scene! Overall, it's an amazing movie which you should give a chance and it does not deserve all the hate it's getting.","
            10/10
            "
"Captain Marvel","dagallop","15 August 2019","Wow! Marvel + good story line. I thought it wasn't possible but they did it, they actually provided the viewing public a movie that has a good story line.No taking the credit from the makeup artists as well as the CGI people, no Marvel movie would be worthy of even a fleeting glance without them, but in this movie they excelled. Sam Jackson looks like he could be a teenager. Great work. Additionally he is probably the best actor in the entire Avengers bunch, well was, Brie Larson does a phenomenal job, up against the likes of Jude Law she demonstrates that an epoch in the industry isn't required to be convincing.Back to the story line; it works! Sadly, this may be the first Marvel offering that not only has a fair story but doesn't get so convoluted it becomes a distraction. It also fills in quite a few blanks along the way.I never hold comic book type movies in very high esteem but this would be the exception. It is just a pity that the Marvel folks may force Brie to work with some of the other pathetic characters that bore my socks off!Synopsis: a good family movie with some great CGI, good acting and a nice story line.","
            9/10
            "
"Captain Marvel","lgowner","19 July 2019","Loving the whole marvel superhero franchise, this is top of the pops.
It has all the nice effects, super super powers and a strong woman in front.And i love the little story build, where Fury becomes the person we know, and how it all started.","
            10/10
            "
"Captain Marvel","donaldnwolfe","10 March 2019","This is not quite the cultural touchstone that Black Panther was, but it's a better movie. Like Panther, it succeeds in teeing up the next Avengers movie, but it does so in a more direct and powerful way. The story of Carol Danvers' self-discovery unfolds unconventionally, but ultimately its convoluted elements coalesce and the newly mature character who emerges in the finale is probably the most badass figure in the MCU. The movie packed in just the right mix of humor, action, nostalgia, humanity and fantasy - something for everyone. I plan to see it again soon.","
            9/10
            "
"Captain Marvel","maxbasem","10 March 2019","I cannot pass any judgement about the movie
I just watched two days ago and I feel there were some errors from both directors
What am i watching exactly>?? I have no idea what's the movie is gonna tell me
Why do I feel it was like a copy and paste movie ??? Maybe I watched a lot of Marvel movies recently
The jokes in the movie were very predictable and not really funny, couldn't laugh much, i thought all movie team were having enough time to think whether these jokes were good or not for publicbut I will just press 10 from my side, as I spent money and time on watching itif you were wondering how was the movie i will say take your kids and they can judge for you","
            10/10
            "
"Captain Marvel","scb_coldsteel","8 March 2019","So I just saw Captain Marvel at the theater. I did my best to ignore the insane amount of false moral rage surrounding the movie on the internet so I could walk in with a less biased perception. Overall I'm glad I gave this movie the chance it deserved. It wasn't a perfect movie, but it certainly was an entertaining origin story that further added to the Marvel cinematic universe.The basic plot of the movie acts both as an origin story for Captain Marvel and also a tie-in for the upcoming Avengers film. Acting as an origin film the movie checks all of the necessary boxes. It mixed elements of an intergalactic space drama, traditional super hero fare, and provided some great throwback references to the comics. I won't go into any details because I don't want spoil the plot, but overall it was a fun and action packed origin story.Of course at this point Disney has these films down to a science. As expected the movie seamlessly blends drama, action, comedy, and references to the larger Marvel Universe. It's a fun formula that really doesn't disappoint on a superficial blockbuster level. Once the film finds its groove it is hard not to smile at the mix of action and humor.I also have to mention how well the film captured the time period. Any 90s baby will get a kick out of the many cultural artifacts from that era. I literally want to watch the movie again just to catch so many of the references. Plus the movie loving paid tribute to Stan Lee. It may have brought a tear to my eye seeing him on the big screen again.The movie was pure eye candy. The graphics were absolutely phenomenal and brought Captain Marvel's cosmic level powers to life. Seeing her at full power really should remind the audience why she is one of the most powerful Avengers. All of the action is sure to entertain pretty much everyone.I didn't see any problems with the acting at all. Brie Larson is a phenomenal actress and she brought a nice combination of levity and badass attitude to the role. Of course what is not to love about seeing Samuel Jackson as a young Nick Fury?If you went simply off the online user metrics your would think this was a terrible film. It was far from bad, but it certainly had its issues. Pacing was a major issue as the second arc of the film really slowed down the progression of the film. I also felt like the movie never provided a big enough conflict to showcase Captain Marvel's power scale and artificially blunted her powers through most of the movie with a plot device. Of course that's the issue with introducing an overpowered character by Captain Marvel just to tie into fighting Thanos for a future film. Plot wise there were also a few events that were a tad bit too convenient and really weakened the overarching story.Captain Marvel hardly reinvents the wheel as a superhero film. It firmly follows the establish Disney formula and acts largely as an excuse to have Captain Marvel act as a MacGuffin for the Infinity War conflict. Still Captain Marvel was a very fun film. Ignore the hate online from internet trolls who love to play their false moral outrage at every turn. The movie wasn't perfect, but it delivered exactly what I expect from a Disney Marvel film at this point. A 8.25 out of 10.","
            8/10
            "
"Captain Marvel","chandean-69762","17 February 2021","Let's be honest, we all only watch this for Goose.Captain Marvel really doesn't deserve all the hate it gets. Brie Larson overall goes a good job with Captain Marvel, she's not the best don't get me wrong, she has her ups and downs with her performances for sure. But I feel that she captures the attitude and structure of the character nicely.
Action is good, visuals are great, score is meh but still decent, sometimes the CGi can look off but overall it's what you expect from a Marvel movie, and the deaging for the characters like Sam Jackson's Nick Fury and Clark Greggs Coulson is actually super impressive and never took me out of the film.
Overall just a fun Marvel movie that feels extremely comic book-y and is probably exactly what you'd expect if you've watched most of the Marvel movies thus far.","
            8/10
            "
"Captain Marvel","stehartley","4 October 2019","This is a pretty decent movie which i enjoyed a lot. good story and good performances all round. the problem is that bree larson has a reputation for being a bit of a knob and the movie is being slammed based solely on that. mcu advocates don't like her and is bad mouthed on every platform and there lies the problem. an actors likability factor shouldn't deflect her performance. i like bree larson and think her performance is strong. check it out if, its well worth a look and ignore all the hate reviews. you wont be disappointed.","
            8/10
            "
"Captain Marvel","laurenschung","12 March 2019","Well...before i watch the show, I looked up IMDB on it...and was disappointing to read so many bad reviews...But i watched anyway...and...I found myself not able to answer messages on my phone, or even go to the loo, in fear of missing the movie! It was non stop action after action! Why do i read bad reviews? Maybe these reviewers followed the comic book before watching...but to me, this is new. In my opinion, this movie is better than Black Panther, by miles! Go watch it!","
            8/10
            "
"Captain Marvel","sboehm1977","4 May 2019","I never read reviews before seeing a movie always after. Here is why. I make my own decisions. Here too I can honestly say I love this movie. Take my advice. Make your own mind up. People who say it's boring, that's your opinion. I'll make my own.","
            9/10
            "
"Captain Marvel","irishmickjim","9 March 2019","This movie is everything you would want in a marvel movie. Amazing story, twists, turns and an end credits scene worth the wait. F these 1 star haters. Go see this and make your own mind up. You won't be disappointed.","
            10/10
            "
"Captain Marvel","thejonstone","11 April 2020","I am not a huge fan of Marvel, especially the Avenger Series, too many superheros, but I thought this movie deserves better rattings. The acting was good and the story line was facinating. I was pleasantly surprised.","
            8/10
            "
"Captain Marvel","willow12","8 March 2019","Really happy with the movieee! Very nice to see such a strong character. Now I want a Black Widod movie too!!!","
            10/10
            "
"Captain Marvel","jeremycorbyn","31 May 2019","This film had great special effects, dialogue and acting, I think those three things contribute to 90% of how good a film is, the other 10% is of course the relatively meaningless characters and story. This film had a lovely female actress playing the main character, this film truly did showcase the HUGE potential a female actress and female character can have on a film. I feel because of this film's success it is also one step closer to getting 50% screentime for women on average on all films and TV shows. The special effects left me swooning and they felt out of this world, overall I think it was the right thing for Disney to decide to change Captain Marvel's gender. I loved this film and I recommend it to everyone.","
            10/10
            "
"Captain Marvel","sebastiansajin","8 March 2019","I dont know whats up with all the negative trash people are throwing at it, but for an average marvel fan like me this movie had everything i was looking for...brie larson is refreshingly cool and Captain marvel is an absolute powerhouse....","
            10/10
            "
"Captain Marvel","Emma_Marie29","9 March 2019","I have to wonder how many of these bad reviews came from people who actually saw the movie. If you like Marvel movies, then this is another one for the collection. She's a new character so it takes a little time to develop. Let's face it the best Iron Man movie was #3 and the best Captain America movie was #2. I definitely look forward to seeing more Marvel movies with Captain Marvel.","
            9/10
            "
"Captain Marvel","thierryserra-05310","7 June 2019","If you like superhero movies, like I do, you will love it. Captain Marvel is filled with in depth characters, and you can understand where she comes from and why she can do what she can. Her story is great and full of surprises and despite her incredible power and deep responsibility, she remains fun and humorous.
The story is great and seeing how Fury lost his eye is great.
In all, a very entertaining and thrilling movie. And of course, Captain Marvel is absolutely gorgeous.","
            9/10
            "
"Captain Marvel","kieron-44166","9 March 2019","Captain Marvel is a great film, and it is a million yimes better than ehat the haters say it is. Yes, they changed certain things, like Mar-Vell being a female Kree scientist, rather than being the male OG Captain Marvel, and Carol joining Starforce, but it works. Yes, it starts really slow, but it's about Carol finding out who she really is and just how powerful she can be.The all-star cast is what makes it great. Who thought that Jude Law could play a really good villain? And it wad good to see familiar faces (Clark Gregg and Samuel L. Jackson) again.I'm not saying that it was perfect, but it's a great movie and it's definitely the right way to hype every superhero fan up for Avengers End Game. Solid 9.5/10 (9/10)","
            9/10
            "
"Captain Marvel","agnieszkaszypula","29 July 2019","I didn't have high expectations after reading so many bad reviews but as Marvel fun decided to watch the movie and to be honest the film was very good. I appreciate what they done with the story, and how they set up this in 1995- acting was not bad at all and it was some funny moments too. Special effects like always great. I do not have anything bad to say. Do not get put off by the bad reviews and just watch the movie!!! I do recommend it!!! Enjoy !!","
            9/10
            "
"Captain Marvel","batgrrrl-82908","9 March 2019","I am not sure where the negative comments are coming from. I went in with low expectations. I didn't like the first avengers (yeah, I said it) so I went in expecting a standard over the top marvel movie. I left having laughed my ass off. Finally a marvel movie without some kind of focus on two people having some kind of will they/won't they relationship. (Steve and peggy, Tony and pepper, black widow and every other male, etc) The only relationship the movie focuses on is Carol's relationship with herself... finding out who she really is. It's a great movie with a great message: women can be their own heroes. SLJ and Brie have great chemistry and are absolutely hilarious. I recommend this movie. It gave me GOTG vibes.... loved it so much.","
            9/10
            "
"Captain Marvel","lorivera","9 March 2019","I was a bit not expecting too much, but then this film gave me a lot of attention in a way to surprise me with the story, plot, mostly where it all went until the end. Discovering who you really are, is the best thing to do, especially when you find out which side was the wrong one the whole time.I waited years for this character to have her own Marvel movie, and it came. All I can say is one thing for sure. Captain Marvel/Carol Danvers is simply and utterly - Marvelous! 👍P.S: Haters and Trolls don't speak for us anywhere, or here.","
            10/10
            "
"Captain Marvel","madameminty","12 March 2019","The social commentary in this movie is not too subtle, as misogyny has been weaved into the plot seamlessly, but not invisibily. And good. It also perfectly explains the difference between imdb score statistics by boys.But does the movie deserve the solid 8 average given by women, you know, the target?No. It deserves a 9. Plus 2 for pissing off babies complaining a movie didn't put them in the centre like almost every other one. Unfortunately, the scale goes only up to 10.The plot couldn't have been too contrived because we already know the outcomes. Yet, it does well. The score is amazing. The visuals - astonishing. The characters - both known and new - are engaging. Overall - marvellous.","
            9/10
            "
"Captain Marvel","TheBigSick","8 March 2019","The two-hour long Captain Marvel has a standard four-act structure, where each act has thirty minutes. The first and second act present some old-school hard-hitting action sequences, and the sound editing is impressive. The third act and fourth act offer some stunning set pieces, particularly the plane crash scene and the missile intercepting scene. There is also a major plot twist in the third act. Jackson, Larson and Lynch all give notable performances. The illusory scene in the fourth act is a failure.","
            9/10
            "
"Captain Marvel","daveamac","11 March 2019","As worldwide box office figures show, the critics don't know everything - this movie delivers in every way - great story, performances, action and special effects. See it for what it is - a great superhero flick. Captain Marvel is essentially an origin story, so I look forward to seeing the Captain develop from here. Simply Marvel-lous! P. S. The 3D version is absolutely stunning!","
            9/10
            "
"Captain Marvel","mayahtay","6 April 2023","First off I would like to say that this is just an amazing movie. I only gave it a 9/10 because it's just not my favorite movie and I think a few things could've been improved in a few parts like when the ""cat's"" tentacles came out I wish it was a bit more suspenseful the it was in the movie because I felt like it wasn't the best lead up to that. Also I need more of the main character. I feel like In a lot of scenes Fury or Taolos is running the movie and not her.Now for the things I liked. The origin story is amazing and I love that she got one. She is amazing and needed one dearly and finally Marvel gave her one. Overall a good movie just needed some work in a few spots.","
            10/10
            "
"Captain Marvel","foldagerg","10 March 2019","This movie was freaking awesome... I was entertained through the whole film. I'm giving the movie a 8/10, but rated it 10/10 because of all those trolls, that are trying to ruin it.","
            7/10
            "
"Captain Marvel","FrenchEddieFelson","13 March 2019","First of all, Brie Larson is one of my favorite young actresses, with Room and Short Term 12 for instance. So, I could not miss a Marvel with Brie Larson. In addition, the special effects are rather well done, and the film is funny (especially the danger detector that would not work according to Nick Fury). But it lacks a I-do-not-know-too-what in order to make it an excellent movie. In particular, the film is insufficiently pedagogic about the capabilities of the main character: in exactly 7 minutes (timed and verified at second viewing), we elliptically switch from a woman who does karate, manually warms a kettle and is able to send energy flows from her fists, without really knowing why or how, to a woman whose power seems limitless, on a scale we have never seen before in the whole Marvel Cinematic Universe. In a few weeks, within Avengers 4, she will be one character among too many others super heroes, while we barely know her. I wanted more about her. I still want more!","
            8/10
            "
