"Movie_Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Bridge of Spies","lee_eisenberg","7 December 2016","People in the 21st century might not be that familiar with the U-2 incident (a US spy plane got shot down over the Soviet Union and the pilot got arrested). If Steven Spielberg's ""Bridge of Spies"" is a good introduction. Indeed, one of the most important scenes is when Jim Donovan (Tom Hanks) explains that he is defending Rudolf Abel (Mark Rylance) because the Constitution says that even the people charged with the most heinous crimes deserve equal protection under the law; this scene is just as relevant during the so called War on Terrorism, which is now likely to go supernova under a Trump presidency.But there was another side to the U-2 incident. Eisenhower was planning a summit with the leaders of the UK, France and the USSR, in the hope of easing Cold War tensions. The U-2 spy plane got shot down right before the summit was to take place, and the summit got canceled. It looks as though the plane got sent over the USSR to deliberately sabotage the summit, as the US hardliners didn't want an easing of Cold War tensions. This makes clear why Ike warned about the military industrial complex.A previous reviewer complained that the movie didn't emphasize things that were representative of the era, like cars or music. I interpreted the absence of these things to mean that this story is a timeless one, especially the matter of civil liberties in wartime.I'd say that Rylance deserved his Oscar win.","
            7/10
            "
"Bridge of Spies","amesmonde","3 June 2016","The bar association asks insurance lawyer James B. Donovan to defend a suspected Russian spy arrested on American soil. When an American spy is captured Donovan becomes a negotiator for two of the world powers to agree the prisoners release.With the film based on real-life events writers Matt Charman, Joel and Ethan Coen turns a secret prisoner exchange between the CIA and the KGB into a tense and often humorous cat-and-mouse game. Suffering with a cold, quick thinking breifcase touting Tom Hanks' law-abiding lead character Donovan is gripping as he is used as a go between by his own government with German and Russian officials. Hanks brings an everyday man vulnerability, akin to Michael Caines' Harry Palmer to the role. Steven Spielberg offers a finely crafted Cold War espionage thriller, wonderfully recreating the Cold War era thanks to clever special effects. The stakes are high, you witness the Berlin Wall being built, it's an appealing diplomatic film. There are tense moments littered throughout, notably when Donovan is tasked in defending a Russian spy in a court of law, the backlash from his community and the danger he puts his family carries an impact.Its a fine production. Bridge of Spies is interesting throughout and it surprisingly captures some old fashion Hollywood magic.","
            10/10
            "
"Bridge of Spies","estebangonzalez10","27 October 2015","""This man, my father's friend, he was beaten. Every time they hit him, he stood back up again. They hit him harder, still he got back to his feet. I think because of this they let him live.""Over the past few years Steven Spielberg has shied away from the big blockbuster productions and settled for historical dramas such as Lincoln, War Horse, and Munich. Now we can add Bridge of Spies to Spielberg's list of history lessons which counts on some outstanding and understated performances from an A list cast. This is the fourth collaboration between Spielberg and Tom Hanks, and although it doesn't rank amongst my favorite I still enjoyed the character he plays here. Hanks is James B. Donovan, an insurance attorney with a strong sense of justice who also happens to be a respectable family man. Hanks plays the character very subtly and in a way he reminded me of Gregory Peck's Atticus Finch because both characters seem to share a strong moral code and they put their sense of justice above what the community might think of them. Here Donovan is given the task to serve as a defense attorney for a KGB intelligence officer named Rudolf Abel (played masterfully by Mark Rylance) during the height of the Cold War. You can imagine how the public reacts when Donovan begins to take his role seriously and defends this spy. It takes a toll on his family as well, his wife is played here by Amy Ryan and his children by Jillian Lebling, Noah Schnapps, and Eve Hewson. They believe in him, but also seem to be going through a similar conflict. My complaint here is that Amy Ryan is sidelined and doesn't get to play an important role in the movie. There is also a parallel story going on as several US pilots are being recruited on a special mission to secretly fly U2 planes over the Soviet Union to gather intel. One of these pilots is Francis Powers (Austin Stowell) who on his first mission is shot down and captured by the soviets. The two plots come together when Donovan is asked by US government officials to try to negotiate a deal to interchange their prisoners. Spielberg delivers a historical piece with precise attention to detail giving us once again another important lesson about humanity's unsung heroes. Donovan represents the ideal character here with strong moral values that are often forgotten or overlooked in today's movie. I couldn't think of a better actor to play such a character than the great Tom Hanks. However the standout for me was Mark Rylance as the soviet spy. It was a breath of fresh air to see a character like this portrayed in such a humane light. He is not the enemy here, he is a man who is doing his job and also seems to share a strong moral code. Rylance gives the film's best performance and I think he out shined everyone in this film. The great Alan Alda also gets to be on screen for a few minutes although he isn't playing against type or anything like that. Political thrillers are rarely in my interest, but I couldn't let this film pass me by considering Steven Spielberg is the director who has made more of my favorite films than any other. Include a screenplay co-written with the Coen brothers and I was sold. The pacing of the film at times did seem to drag the movie down, but Spielberg treats the material with respect. Kaminski's cinematography captures the era perfectly and Newman's score adds to the emotional moments. The 50's are perfectly captured through the art direction and Spielberg managed to transport us back to Berlin during the construction of the wall. Overall I enjoyed my history lesson once again from Steven Spielberg, but I felt that the film could've benefited from more thrills and a better pacing. It's still a must see in my book. http://estebueno10.blogspot.com/","
            6/10
            "
"Bridge of Spies","petra_ste","5 April 2016","This Cold War thriller confirms two things about director Steven Spielberg.First: he is one of the greatest storytellers in the history of cinema. It's amazing how he makes every sequence visually interesting, fluid and well-paced, from dialogue scenes (which represent the bulk of Bridge of Spies) to action set-pieces (here just a brief plane crash). He gets strong performances from his actors, here Tom Hanks and Mark Rylance, the latter in an Award-winning turn as a mild-mannered Soviet spy. The director's efficiency on set is legendary: Bridge of Spies looks great in spite of a slim (for Hollywood standards!) forty millions budget. Spielberg was just born to narrate stories...... and that's why his films, even the few I don't particularly like, as a general rule still have *something* worth recommending.Second: Spielberg's movies have diabetes. Sugar is sprinkled everywhere, peaking with sappy endings. Bridge of Spies would be greatly improved by radically altering or excising the last ten minutes... much like War of the Worlds, AI, Saving Private Ryan, Schindler's List, Minority Report. Looking back, it's surprising Spielberg delivered in Raiders of the Lost Ark one of the most memorably ironic epilogues ever.... and that's why I prefer Spielberg's more lighthearted films, like Jaws or Jurassic Park; in serious movies his fluffy endings feel more grating and inappropriate.Overall, Bridge of Spies is solid. The Coen brothers co-wrote the script, their touch shining through in several absurdist, humorous moments.7,5/10","
            7/10
            "
"Bridge of Spies","jadepietro","26 October 2015","(Rating: ☆☆☆☆ out of 4)This film is highly recommended. In brief: A riveting docudrama with Spielberg and Hanks at the top of their gameGRADE: A-Bridge of Spies is a true Cold War tale about the espionage business, its unethical surveillance methods, and the ongoing political war games orchestrated between powerful nations. The film does shamelessly manipulate the emotions of its audience and, at times, lets the nostalgia wash over its subject matter depicting more innocent times than in actuality, but, in the capable hands of Steven Spielberg, this is superb filmmaking and one of the year's best. ￼ The director's masterful handling of this complex story impresses in its concise storytelling and richly drawn characters. The screenplay by Matt Charman and the Coen Brothers builds its narrative convincingly and clearly lays its background exposition through its compelling dialog that not only establishes the characters and their motives but moves the action at a steady pace.The year is 1957 when the United States and Russia were major enemies and spies worked undercover in search of oneupmanship. (Some things never change.) Back then, the world was splintering into different political factions, the military industrial complex was expanding, the threat of nuclear retaliation was a common practice, and the Berlin Wall became a reality. (A few do.)￼Into this quagmire is yet another political incident involving a convicted Russian spy named Rudolf Abel (Mark Rylance) and an imprisoned American, Gary Powers (Austin Stowell), a pilot caught behind enemy lines. One man, a lawyer named James Donovan (Tom Hanks) is asked to act as a go-between and secretly negotiate their exchange. The film chronicles these events with authenticity and high drama.The acting is excellent and the film is very well cast. Mr. Hanks has played the similarly upright decent common man role before but he continually impresses with his restraint and understatement of a man with a moral code that will not waiver. The actor never allows his character to overplay the righteousness and make Donovan more complicated by his subtle acting choices. Mr. Rylance has the more showier role as Abel and he brings a sly and layered portrait of a man who seems to enjoy being the pawn in this chess match. Other standouts include Alan Alda as one of Donavan's associates, Dakin Matthews as a very biased judge, Jon Curry and Michael Gaston as determined CIA agents, Will Rogers as as idealistic college student caught in the cloak-and-dagger web of intrigue, and Amy Ryan as Donovan's loving 50's wife, white pearl necklace included.￼Production values are top notch. Janusz Kaminski's lovely muted photography, wonderful art direction designed by Adam Stockhausen, Kasia Walicka-Malmone's nuanced period costumes, and a subtle and haunting music score by the talented Thomas Newman all work to enhance this film. But it is Mr. Spielberg's vision that resonates. His love of period Americana and the late fifties era create powerful vignettes (e.g.: spectators in a courtroom rise segueing into students reciting the Pledge of Allegiance leading to a school lecture on the effects of radiation poisoning to highly impressionable children, desperate people trying to escape over the Berlin Wall and, moments later, seeing typical children playing and climbing over wire fences, reporters scurrying over broken discarded flashbulbs from old fashioned cameras that litter a courthouse corridor, a frightening aerial escape as a plane spins out of control. Special kudos to Michael Kahn for his skillful editing as well.) Spielberg's willingness to establish period details of pop culture images defines the film brilliantly.￼Bridge of Spies is a triumph and one of Mr. Spielberg's finest cinematic projects to date.Visit my blog at: www.dearmoviegoer.comANY COMMENTS: Please contact me at: jadepietro@rcn.com","
            7/10
            "
"Bridge of Spies","swilliky","19 October 2015","I prepared myself for the slow and steady spy-craft of Steven Spielberg's Bridge of Spies and got to watch another strong performance from Tom Hanks.I was not familiar with this piece of history but apparently this insurance lawyer, James B. Donovan, had quite an effect on U.S. foreign negotiations during the Cold War. I can't help thinking there were some other stories to tell and should do some research on why Spielberg chose this particular story to adapt into a motion picture. There was certainly historical significance to the events depicted and I alway like to be made to think and to learn. It looked beautiful, shots, scenery, costumes, but I did notice it was just a bunch of white guys for the most part and a few minor roles for woman. I have been reading Hollywood has a problem with that but it's not like this movie set out to change that and I guess they were just displaying the times. There were also some great supporting performances by Mark Rylance, as Russian spy Rudolf Abel, and Amy Ryan, who played Donovan's wife and was also the mother in the recent Goosebumps movie. Someone should give her a leading role. I liked her all the way back in The Wire. Scott Shepherd was also good as a CIA agent.This movie hinges on Hanks performance and I had no doubt he would deliver. He especially excels in the final climactic scenes. I liked this movie but it was also a bit slow and doesn't necessarily need to be seen in theaters. This is the fourth collaboration between Tom Hanks and Steven Spielberg after Saving Private Ryan (one of the greatest war movies ever), The Terminal (forgettable), and Catch Me If You Can (another great movie). Read more of my review at swilliky.com","
            8/10
            "
"Bridge of Spies","ClaytonDavis","5 October 2015","One of the most prolific directors in the history of cinema, Steven Spielberg, returns to the silver screen with his new period thriller ""Bridge of Spies"" starring two-time Academy Award winner Tom Hanks. It features competent and solid filmmaking from its director, writers, and crafts team however, the film doesn't quite ignite passion and excitement from its standard storytelling. What really manages to standout is the impeccable and sensational performance of Emmy Award nominee Mark Rylance, who steals and owns every scene he's present.The film tells the story of James Donovan (Hanks), an American lawyer that is recruited by the CIA during the Cold War to help rescue a pilot (Austin Stowell) detained in the Soviet Union. It all begins with the discovery of a probable spy on our own soil Rudolf Abel (Rylance), who tests Donovan's profession and safety net.Academy Award winner Steven Spielberg brings many of his signature techniques to the spy tale. Tugging at the emotional heartstrings is an Olympic event at this juncture in his career, although not exactly hitting the mark the way it was intended. He frames his scenes with the same familiar authority that we've grown to love about Spielberg, and it definitely exceeds some of his lesser works like ""War Horse"" and ""The Terminal."" What the film truly lacks is a daring approach to its source material. Unfamiliar with the story and real life individuals, Spielberg, and the writers, Joel & Ethan Coen and Matt Charman, don't enter the grit and horror of two countries at a feud, literally on the brink of a real devastating war.Tom Hanks brings his natural charisma and wit that we've loved about him for decades. His James Donovan is caring, engaging, and reminiscent of Atticus Finch in ""To Kill a Mockingbird."" His devotion to his family and the human condition is truly admirable, all clear and on display thanks to Hanks. As Rudolf Abel, Mark Rylance is just a joy to behold, filling in the gaps of the film's shortcomings with charm and seasoned acting ability. It's a brilliant turn by a brilliant actor. It's one of the year's best supporting turns and a contender for the Oscar statue.As James' wife Mary, Amy Ryan is relegated to just a few scenes but great nonetheless. Also brief are the works of Billy Magnussen and Alan Alda, who have good, solid one scenes to chew on.Technically the film does present qualms. Janusz Kaminski's camera work is distracting in parts, shining bright lights through windows, and keeping a one note camera style all throughout its 135 minute run time. Thomas Newman's score isn't put to its best use, as it swells in inopportune moments, even managing to overwhelm a key and fantastic scene by Rylance. Michael Kahn cuts the film to a bloated expansive run time but manages to keep you involved enough to make it through. The film really shines in its Production Design by Adam Stockhausen and its Costume work by Kasia Walicka-Maimone.""Bridge of Spies"" may find lovers in mass audiences. What it does well is ignite a curiosity and power to look at the history of its subject. Spielberg succeeds at introducing the world to James Donovan and what else he contributed to society, along with the supporting players at hand. We do wish that a better, more dynamic treatment had hit the screens. From an awards standpoint, it's going to appeal to a great deal. Perhaps a second viewing will open up more possibilities.","
            6/10
            "
"Bridge of Spies","LW-08854","23 December 2023","The film is very dialogue heavy, with great production design, well lit, expertly directed and filmed, a little humour mixed into the script, plus a brilliant performance by Mark Rylance. Both the script and the style of the film felt very old Hollywood to me, there's a strong focus on characters and carefully written dialogue rather than showy melodrama and to make clear that Mark Rylance is not playing the bad guy in the film his position is contrasted with an American captured by the USSR on similar spy charges. The characterization of Rylance's character also leads the audience towards sympathy with him, his mild manner and honest persona win not just his lawyer over but the wider audience.In terms of suitability for children I'd say it's fine, though they might find it a bit slow in parts, There's little violence and when it does happen it's nothing up close or graphic, though the mood is tense throughout. Some of the direction is slightly clunky and on the nose, but overall I think there's much to enjoy. The CGI is not great.","
            10/10
            "
"Bridge of Spies","writers_reign","28 November 2015","This could almost be subtitled To Kill A Nightingale for what we have is no less than Tom Hanks as Atticus Finch, the ultra respectable lawyer and seemingly the only one who can be approached to defend a no-hoper in the shape of Mark Rylance, honorary Black man and, as a Russian spy in the in the heart of the Cold War as persona non grata in New York as Tom Robinson in 1930s Alabama. In a further touch of irony Gregory Peck, the personification of Atticus Finch, would have arguably been first choice to play Donovan had he still been available but Tom Hanks who, to some extent, plays Gregory Peck good-guy roles for a living, makes a creditable pinch- hitter. Whereas Atticus Finch was a fictional recreation of Harper Lee's lawyer father Donovan was a real person as was Francis Gary Powers, the pilot shot down in Russian air space who declined to kill himself rather than be captured. As comedian Mort Sahl said at the time, there have been two traitors in US history, the first was Nathan Hale who said 'I regret I have but one life to give for my country', the second was Francis Gary Powers, who said, 'this shatters all my plans'. Donovan is, of course, unable to secure a not guilty verdict for his client but he does prevail upon the court to spare him execution on the grounds that he may prove useful as a pawn in some future negotiation and when Powers is captured he is able to broker an exchange. Both Hanks and Mark Rylance turn in fine performances and for a cerebral rather than action-filled thriller the film is a success.","
            8/10
            "
"Bridge of Spies","evanston_dad","15 April 2016","I thought that the Coen brothers as co-screenwriters of ""Bridge of Spies"" meant that we might get some restraint and intelligence to balance the maudlin platitudes that almost certainly come attached with a Steven Spielberg film. But I was wrong. Spielberg takes a chilly Cold War setting and then proceeds to pump sentimentality into it until by the end it's as sunny and warm as a Folgers coffee commercial.Tom Hanks, as usual, does his best to calm Spielberg down, and plays the main character as an every man Joe trying to do the right thing despite Spielberg's attempts to cram his heroics down our throats. But by the film's end, he's as overwhelmed by the rest of us by Spielberg's schmaltz, served with healthy doses of the requisite pounding Spielbergian score, this one supplied not by John Williams but rather by Thomas Newman.Mark Rylance won an Oscar for playing a Russian spy who barely speaks, and I suppose I appreciated his ability to convey emotions without histrionics, something Spielberg certainly isn't capable of. But I can't say I really see that he did anything special enough to warrant an Academy Award.The Coens were nominated for their script, which they co-wrote with Matt Charman, and the film also copped nominations for Best Picture, Production Design, Original Score, and Sound Mixing.Grade: B-","
            8/10
            "
"Bridge of Spies","RforFilm","27 October 2015","As a child who grew up during the late nineties through the mid 2000's, I was part of the first generation to be raised in an era where there wasn't a second great power on Earth. Being born in 1987, I was living within the Cold War for only a few years, during the last moments of an interesting generation for America; a generation that once thought that a third World War with the Soviets was possible and that any day could be the last before the bomb was dropped. It was the last of an era were today's movie perfectly says was a war of information.Given how many WWII movies are out there, I'm surprised that nostalgia and our obsession with history has not produced more movies about the Cold War. Though there are plenty before the Soviet Union was dissolved (Including Dr. Strangelove, Rocky IV and my favorite of the bunch, WarGames), you'd think that more stories about the era would have opened up allowing for plenty of entertaining options. Steven Spielberg is a director that has tackled WWII plenty of times (1941, Schindler's List, Saving Private Ryan), so Bridge of Spies should seem like a literal and figurative bridge to connect that transition. In 1957 Brooklyn, a middle-aged painter Rudolf Abel (played by Mark Rylance) is seen picking up a secret message and reads it before FBI agents burst into his apartment. He's arrested and prosecuted as a Soviet spy, sparking a media and public demand for his death. As per rule by the court, Rudolf is given a lawyer for his defense, which turns out to be James B. Donovan (played by Tom Hanks). The interesting thing is that James is an insurance lawyer with little experience in criminal law, but takes the case anyway to show that he's loyal to his profession.James receive hate mail and accusations from people, his own children and even get's approached by the CIA, but stands on his ground that he's simply doing his job, helping the soviet spy. Though Rudolf is found guilty, James convinces the judge the give a jail sentence rather then death in case of needed collateral. That moment comes soon enough when CIA agent Francis Gary Powers is shot down and jailed by the Soviets. Both governments agree to an exchange, but not only does James actually have to go to East Germany to negotiate the deal, but when another American is jailed, he tries to get a two for one prisoner.Steven Spielberg has a track record that's easy to rely to when defending his movies, yet I wasn't sure how I'd respond to the political-legal thriller that Bridge of Spies is. I'm proud to say that it s engaging in a most unexpected way. While the subject doesn't seem too remarkable, once you get to know both Tom Hanks and Mark Rylance's (who I hope gets an awards nomination for his portrayal) character, you get a good idea of what both sides are hoping to achieve, both as a stance on what it means to be loyal to your country and doing what's right.Aside from being a strong character piece, Bridge of Spies has a different look then you might expect from the more whimsical Spielberg. This fits right along his darker material as most of the movie is shown is greyer tones and surprisingly gets greyer once the story shifts to East Germany. With that said, the recreation of a Cold War Berlin looks great, especially when you see Tom Hanks riding the train to the other side where the wall shows what the difference is in one moment (which I won't give away).I'll give this ten cold war posters out of ten. Bridge of Spies is guaranteed one of my favorite movies of 2015 and deserves at least one watch from not just cold war fanatics or even history fanatics, but from the mainstream crowd. Bridge of Spies will get least start one conversation going once the end credits roll.","
            6/10
            "
"Bridge of Spies","neil-476","27 November 2015","It is 1957, and commercial lawyer James Donovan is required to defend spy Rudolf Abel, which he does (unsuccessfully). When US spy pilot Gary Powers is shot down by the Russians, Donovan is called upon to negotiate an exchange, into which he factors US student Frederic Pryor in a 2-for-1 exchange. But Powers is held by the Russians and Pror is held by the East Germans, and they don't have the same agendas.Steven Spielberg picks up the hidden parts of a story which had disappeared under the headline value of Gary Powers Shot Down, and it turns out to be quite a small story, but displayed on a big canvas (the painting metaphor is apt, as Abel's painting forms part of the film's narrative). The film conjures up its era very well – the comfort of 1950s USA vs the grim drabness of Berlin, the USA paranoia over the red menace, the communist paranoia over everything. And, among the efficient and effective telling of the story (aided by a script touch-up from the Coen brothers), there are the usual Spielbergian directorial flourishes, primarily some wonderful moving camera shots. This is not an attractive film – post-war Berlin was not an attractive city – but it is never less than rewarding to watch.Tom Hanks does a sterling job as the deceptively mild but steely Donovan, and Mark Rylance's Abel is similar to his Thomas Cromwell: a watcher and a listener, with quiet depths.This is not a film full of bluster and bombast, but it is an impressive and gripping movie.","
            8/10
            "
"Bridge of Spies","george.schmidt","23 November 2015","BRIDGE OF SPIES (2015) *** Tom Hanks, Mark Rylance, Alan Alda, Amy Ryan, Eve Hewson, Austin Stowell, Jesse Plemons, Will Rogers. Fact-based Cold War historical drama centered on espionage with downed U2 pilot Francis Gary Powers and Russkie spy Rudolf Abel set up in an exchange of prisoners orchestrated by the world powers and Hanks as the attorney James A. Donovan appointed to do the dirty work. Filmmaker Steven Spielberg employs all his production values in perfectly capturing the era yet the streamlined screenplay by Matt Charman and the Coen Brothers is a tad too cut and dried with little emotional spark.","
            6/10
            "
"Bridge of Spies","miguelneto-74936","18 August 2016","Bridge of Spies was nominated at the Oscars in 6 category, including Best Film, Best Actor Coadjvante ( Mark Rylance who won this category) , the cast is good, it has the Tom Hanks that rarely disappoints , and this film even not being one of its best work, he's fine, Mark Rylance this very well, and also has a other good actors , the direction is the Incrivel Steven Spielberg , that even not being his best film , not enter or in your top 10 in my opinion he sends right here, some of its features ta present in this film, the script is good, the soundtrack is good too, Bridge of Spies is an average movie , have a good time , a good end , has a good cast , and direction of the Great Spielberg. Note 6.6","
            7/10
            "
"Bridge of Spies","StevePulaski","19 October 2015","Steven Spielberg's ""Bridge of Spies"" opens in a quiet, almost meditative manner, giving us a sense of the hustle in 1957 Brooklyn during the brutal Cold War. Spielberg focuses on movements of characters and slow, melodic buildup that results in a shockingly peaceful opening, giving what we can foresee will occur. We then cut to a man named Rudolph Abel (Mark Rylance), who retrieves a secret message in public before he returns to his apartment to be apprehended by FBI agents believing he is a Soviet spy.Subsequently, James B. Donovan (Tom Hanks), a lawyer who specializes in insurance settlements, is requested to take the case and serve as Abel's defense. The difficultly in the forthcoming legal battle is to ensure that Abel gets a fair trial, despite relations with Russian boiling like an unattended pot on a hot stove. Also during this time is the famous U-2 incident, where an American spy plane was shot down by Soviets and resulted in the death of Pilot Gary Powers (Austin Stowell). As a result, Donovan must now go to the USSR in order to try and sanction an exchange for Abel's safe return to his homeland for Frederic Pryor (Will Rogers), an economics professor who was arrested under suspicion of being a spy during the construction of the Berlin Wall.The first half of ""Bridge of Spies"" is so quiet and low-key that it's almost a marvel of some sort. Spielberg further proves himself to be a delicate artist, with a gentle, liberal hand for long takes and intimate settings that build relationships with characters through tight, formal structures. Working with his longtime cinematographer Janusz Kamiński, Spielberg gives this film a classic-film look, almost echoing the dark and brooding sentiments of Hanks' overlooked ""Road to Perdition."" This film feels like a Cold War-era film about a forgotten piece of the era, thanks to its emphasis on classic set decoration and Spielberg's directorial artistry.The second half of ""Bridge of Spies,"" however, opts for an approach more grounded in what you'd expect from this kind of a film: talky setups, moral conveniences, and a more linear A-to-B plot structure instead of the fascinating ambiguity and meditative qualities a Spielberg film like ""Lincoln"" or ""Munich"" maintained throughout their entire runtimes. During this latter half of the film - which admittedly doesn't cripple it - even with the film's scope extended to a more international level, we still zero in on the fine performance by Tom Hanks, who further proves that pairing him with Spielberg can almost do no wrong.Hanks plays a character conflicted because of oppressive times to the point where some may find it difficult to see ""the big deal"" behind defending a Soviet spy on American soil. The moral ideas about following through with due process and a fair trial, while pretty standard and predictable for anyone who paid attention in law class, is still nonetheless a fascinating depiction of a film that is erected on difficult, weighty decisions by characters that always come with an accompanied ""but..."" whenever they are audibly proposed. Probably the most underrated component of the film, however, is the relationship Hanks' Donovan has with Rylance's Abel. The two occupy a sort of respectful, father/son relationship with one another that makes their banter that much more believable, in addition to softly humorous in some respect. The film would've benefited from more of these simple scenes between two men caught in very difficult positions where a rulebook of any kind eludes them.The film was co-written by the Coen brothers, Joel and Ethan, and in some ways, the more somber style of filmmaking makes this feel more like a Coen spectacle than a Spielberg film. However, it's the poetry communicated through Spielberg's directing that makes the film feel so fluid, in addition to the strong narrative that is given time to build over the course of nearly two and a half hours. All of these elements blended with some great, subtle period cinematography and a strong Hanks performance and you have a fascinating adult drama that, while not as layered as it could be, is an enriching experience.","
            7/10
            "
"Bridge of Spies","jamieleeackerman","18 January 2016","With the masterful Steven Spielberg behind the lens, this movie was destined to be amazing. Tom Hanks gave an incredible performance as the non-fictional character, James B. Donovan. I really enjoyed this film because of that aspect; that it really happened. It was such an eye opening film to a true story I never really knew about it. Hanks was an extremely powerful and convincing lawyer and it was very interesting to see how his mind worked when it came to dealing with the character Rudolf Abel, played by Mark Rylance. Rylance also delivered a wonderful performance. Overall, this film was an interesting insight to events during the Cold War and a story that definitely needed to be told.","
            7/10
            "
"Bridge of Spies","Robert_duder","9 December 2015","Bridge of Spies had two things going for it that I thought for sure would make it a hit in my books. You have Tom Hanks and you have Steven Spielberg. How can you go wrong? Probably one of the greatest actors known to us and one of the greatest directors. Bridge of Spies is a fascinating story, well acted, definitely saved from oblivion by the intense talent of the two aforementioned men. However, the pacing of the film is definitively off. It feels slow and it is slow. It is almost cumbersome to try and pay attention. There just feels like there is something missing that makes it more captivating and I think professional critics will agree with me and Bridge of Spies won't make a splash at all. Now all that said, there is no doubt you can see Spielberg's masterful eye and vision in many shots. The film is, at times, a cinematographic masterpiece. Visually amazing scenes of Berlin during the wall being put up and the horrifyingly powerful scene of Hanks watching people desperately trying to get over the wall. The bleak coldness of Berlin at the time (although apparently the wrong time of year for the real story - it worked well for dramatization purposes.) Tom Hanks...the man, the legend...a living icon of Hollywood. He produces and writes and acts and gets awards and he has had an incredible career. He is just charismatic on screen and he becomes every character he portrays and this performance is no exception. His portrayal is passionate and the character well established. Hanks does what he does best. Mark Rylance is getting a lot of buzz for his performance as Russian spy Rudolf Abel and certainly he does a good job in a sort of understated and subtle way. His role isn't very big but it is effective and he and Hanks are great together. It's a very fascinating relationship. The supporting cast are all good but the film definitely focuses heavily on Hanks' character so they get small roles. Amy Ryan, Austin Stowell, Dakin Matthews, Sebastian Koch and Burghart Klaußner are a few of the better supporting performances in the film.Saying anything about Steven Spielberg's direction is literally pointless. The man is a master and a visionary and as I mentioned you can definitely his expert mastery in the film. The only issue perhaps is that someone who is editing or producing his films might be reluctant to be honest about potential issues. Bridge of Spies goes on too long and stumbles in several respects and even misses some key things that could have made the story more interesting. Still, it has it's appeal but considering Hanks and Spielberg's involvement at the head it is forgettable in its genre and that's simply unfortunate. I sort of had high expectations for good reason it only delivered on a very slight level. Worth watching once but don't expect a Saving Private Ryan or a Schindler's List but poor man's version of either of those. 7/10","
            9/10
            "
"Bridge of Spies","Mike_Devine","29 July 2021","As with most Steven Spielberg films, 'Bridge of Spies' was a shoe-in for a best picture nomination at the 2016 Academy Awards. Wartime setting? Check. International relations-infused drama based on true events? Check. Tom Hanks? Of course - check.Despite the formulaic nature of 'Spies,' the film is unsurprisingly as well done as most things Spielberg touches. He has a way with turning something that could be very straightforward on paper into a story that tugs at the heartstrings while making several twists and turns. Here, we see a bond develop between Hanks's virtuous Brooklyn lawyer and an alleged Soviet spy (Mark Rylance) in a tangled web of deceit, wargames and trickery that defined this era. There's a cold and dark undertone to the film, which matches the harsh elements on screen, but Hanks's James Donovan is a lighthouse in his crusade for justice.But it's not just the acting that stands out here. The execution of 'Spies' is something to take note of, from the use of visual call-backs throughout the film like the images of people jumping the Berlin wall and backyard fences to the refrain of Rylance's question ""Would it help?"" in response to multiple statements Hanks makes, these serve as Spielberg's fingerprints on his product.'Bridge of Spies' is not the most memorable film from this genre. Instead, it's an understated story of personal achievement that is happy to exist as a snapshot of a moment in time from a contentious period in our history.","
            4/10
            "
"Bridge of Spies","jdring2007","9 June 2021","I'll preface this review by saying this is NOT my typical movie. But, I've been on a Spielberg binge and I do like educating myself. However it seemed that anything the Coen Brothers write gets praised; I'm ambivalent about this. Here, the script often felt forced and theatrical, despite the solemn subject matter. The movie, at its best, is powerful, but only subtly. Long and slow, with very little tension, it felt more like a documentary than a ""suspense drama,"" and absolutely not a ""thriller."" The Bay of Pigs negotiations mentioned at the end of the movie would have seemed like a much better and more inspiring movie. Nonetheless, performances were on par with the actors casted, although nothing above and beyond.","
            8/10
            "
"Bridge of Spies","bankofmarquis","24 October 2015","Sometimes, you go to the Cineplex to ""catch a flick"". Sometimes, you go to ""watch a movie"". And sometimes, if you're lucky, you are able to ""view a film"".BRIDGE OF SPIES is a film in every sense of the word.Directed by the great Steven Spielberg, BRIDGE OF SPIES tells the story of the Cold War prisoner exchange in the early 1960's that was brokered by the character portrayed by Tom Hanks . Taking his time telling this story in a script that was written by Matt Charman and punched up the the Coen brothers, Spielberg and Cinematographer Janusz Kaminski create a gray, grainy and, yes, cold world that accurately depicts the feelings of the time.Not only is Spielberg at the top of his game but so is Hanks in the lead role. He imbues lawyer James Donovan with strength courage and decency while also showing the fear of the unknown that permeates the movie and the Cold War times of the early '60's. It is Hanks best performance in quite some time and further cements him as one of the best actors of our generation.Spielberg, Hanks, Kaminski, Coen are all ""veteran"" movie names that show, yet again, that they know what they are doing and create a film/world that is interesting to look at and satisfying to experience. But it is relative film newcomer Mark Rylance, as Russian spy Rudolf Abel who steals the show. This veteran theater actor has a minimalist expressive face that shows more emotion in a raised eyebrow than most actors show in the entire performances. It is a memorable performance and one that I expect to see called out come Academy Awards time.If you are looking for an ""action"" spy movie - wait for the James Bond film that is coming out in a few weeks. If you are looking for a smart, atmospheric, well acted FILM that accurately depicts the mood, feeling and atmosphere of the Cold War, view BRIDGE OF SPIES.It's terrific.9 (out of 10) stars and you can take that to the Bank (of Marquis)","
            5/10
            "
